If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:301

time,ambient_light,backscatter,pressure,water_temp,battery
1686787323,0,21378,9169,2066,415
1686788223,0,21571,9139,2062,408
1686789123,0,21167,9109,2060,407
1686790023,0,19830,9095,2057,409
1686790923,0,18817,9067,2054,406
1686791823,0,18224,9052,2052,408
1686792723,0,17636,9041,2050,406
1686793623,1,17057,9038,2048,408
1686794523,0,16642,9028,2046,407
1686795423,0,16505,9014,2044,408
1686796323,0,16433,8998,2041,408
1686797223,0,16258,9000,2039,406
1686798123,0,16056,8996,2037,406
1686799023,0,15958,8986,2035,408
1686799923,0,15844,9021,2032,409
1686800823,0,15877,9033,2028,408
1686801723,0,15842,9028,2024,407
1686802623,0,15742,9013,2020,408
1686803523,0,15976,9001,2018,406
1686804423,0,16268,8989,2014,408
1686805323,0,16333,8973,2012,409
1686806223,1,16985,8971,2012,408
1686807123,0,17991,8966,2014,407
1686808023,1,17901,8953,2014,408
1686808923,0,17393,8950,2014,407
1686809823,1,17959,8941,2015,408
1686810723,0,18297,8934,2017,407
1686811623,0,17297,8932,2020,409
1686812523,0,16556,8928,2025,406
1686813423,0,16196,8919,2034,407
1686814323,0,16102,8916,2043,406
1686815223,0,16139,8909,2052,409
1686816123,1,16060,8901,2069,408
1686817023,1,16013,8896,2082,410
1686817923,0,16586,8888,2106,407
1686818823,0,16574,8888,2126,407
1686819723,1,16333,8886,2154,407
1686820623,0,16105,8875,2175,409
1686821523,0,16076,8869,2201,408
1686822423,0,16107,8860,2234,411
1686823323,0,16235,8853,2270,409
1686824223,0,16380,8846,2302,409
1686825123,1,16277,8846,2336,410
1686826023,0,16333,8840,2375,408
1686826923,0,16255,8833,2422,408
1686827823,1,16275,8823,2468,407
1686828723,0,16308,8825,2511,407
1686829623,1,16205,8819,2546,408
1686830523,1,16230,8814,2562,409
1686831423,2,16328,8805,2575,409
1686832323,1,16261,8798,2598,409
1686833223,1,16469,8791,2624,407
1686834123,0,16651,8789,2621,409
1686835023,1,16654,8775,2626,407
1686835923,1,16663,8767,2615,409
1686836823,1,16611,8760,2624,408
1686837723,2,16592,8760,2614,411
1686838623,2,16603,8757,2606,408
1686839523,5,16665,8746,2604,408
1686840423,3,16764,8751,2609,410
1686841323,4,16835,8744,2607,409
1686842223,3,17016,8738,2596,409
1686843123,2,17232,8723,2587,410
1686844023,3,17413,8727,2580,409
1686844923,1,17755,8726,2581,410
1686845823,1,18135,8727,2577,409
1686846723,0,18317,8724,2572,409
1686847623,1,18387,8724,2565,408
1686848523,2,18604,8720,2555,410
1686849423,2,18727,8720,2555,408
1686850323,1,18956,8723,2554,408
1686851223,1,19113,8735,2551,410
1686852123,1,19835,8714,2517,409
1686853023,1,20050,8675,2513,408
1686853923,1,20224,8701,2496,409
1686854823,0,20374,8712,2492,409
1686855723,0,20529,8713,2485,411
1686856623,0,20640,8711,2480,410
1686857523,1,20678,8718,2461,410
1686858423,1,20724,8721,2451,411
1686859323,1,20764,8720,2441,409
1686860223,1,20770,8721,2430,410
1686861123,1,20845,8724,2420,410
1686862023,0,20843,8726,2411,410
1686862923,0,20886,8727,2400,410
1686863823,1,20902,8726,2386,410
1686864723,0,20940,8727,2376,411
1686865623,1,20918,8728,2368,411
1686866523,0,20976,8727,2357,409
1686867423,1,20974,8729,2348,410
1686868323,0,21024,8731,2339,410
1686869223,1,21039,8729,2328,409
1686870123,0,21033,8729,2318,410
1686871023,0,21019,8729,2309,409
1686871923,1,21027,8724,2301,410
1686872823,1,21030,8722,2292,410
1686860223,1,20770,8721,2430,410
1686861123,1,20845,8724,2420,410
1686862023,0,20843,8726,2411,410
1686862923,0,20886,8727,2400,410
1686863823,1,20902,8726,2386,000
