If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:301

time,ambient_light,backscatter,pressure,water_temp,battery
1685491323,0,15536,8671,2134,421
1685492223,0,15889,8667,2098,415
1685493123,0,15972,8667,2069,415
1685494023,0,16005,8663,2036,414
1685494923,0,16029,8663,2016,413
1685495823,0,16047,8659,1995,415
1685496723,0,16064,8660,1984,413
1685497623,0,16054,8663,1992,412
1685498523,0,16020,8663,2019,415
1685499423,0,15924,8663,2023,415
1685500323,0,15850,8662,2017,415
1685501223,0,15675,8661,2009,414
1685502123,0,14754,8661,2004,413
1685503023,0,11315,8663,1998,413
1685503923,0,8263,8665,1992,414
1685504823,0,7462,8665,1985,412
1685505723,0,7127,8665,1976,415
1685506623,0,6002,8669,1970,414
1685507523,0,5155,8671,1970,415
1685508423,1,5095,8672,1962,414
1685509323,18,5035,8676,1960,414
1685510223,106,5029,8679,1957,414
1685511123,339,4824,8681,1953,414
1685512023,786,4832,8683,1951,414
1685512923,1057,4839,8686,1950,412
1685513823,1154,4858,8687,1957,413
1685514723,1376,4863,8688,1956,414
1685515623,1886,4928,8687,1960,415
1685516523,1929,4947,8689,1986,415
1685517423,2350,4880,8689,1994,415
1685518323,2372,4908,8692,2026,415
1685519223,2190,4864,8690,2043,415
1685520123,2775,4943,8694,2072,415
1685521023,2536,5233,8699,2108,418
1685521923,2707,5095,8696,2141,415
1685522823,2391,5142,8697,2182,415
1685523723,2880,5142,8695,2228,416
1685524623,2719,5150,8693,2271,415
1685525523,2369,5194,8694,2309,415
1685526423,2426,5221,8693,2378,417
1685527323,2565,5341,8690,2422,417
1685528223,2402,5363,8688,2463,417
1685529123,1955,5845,8687,2481,417
1685530023,2440,5778,8684,2540,417
1685530923,2641,5963,8685,2605,416
1685531823,2218,6081,8685,2667,416
1685532723,1996,6155,8681,2723,417
1685533623,1913,6329,8677,2763,416
1685534523,1907,6421,8671,2797,417
1685535423,1746,6718,8669,2798,416
1685536323,1811,6932,8663,2864,417
1685537223,1566,7494,8658,2840,416
1685538123,1411,7679,8652,2901,416
1685539023,1259,7758,8648,2931,415
1685539923,1196,8095,8644,2959,416
1685540823,1181,7978,8646,2739,416
1685541723,1337,8103,8642,2690,416
1685542623,1343,8109,8641,2624,417
1685543523,1626,7866,8638,2606,415
1685544423,1656,8333,8638,2626,415
1685545323,1603,8083,8637,2612,416
1685546223,1424,8206,8634,2597,417
1685547123,1574,8287,8637,2579,417
1685548023,1029,8150,8633,2571,417
1685548923,1213,8279,8631,2589,417
1685549823,1073,7679,8630,2562,415
1685550723,1523,11134,8628,2552,416
1685551623,1086,8646,8629,2533,416
1685552523,2342,15405,8625,2505,416
1685553423,1986,16030,8622,2425,416
1685554323,1801,15965,8626,2405,417
1685555223,1256,15658,8625,2390,417
1685556123,1163,16569,8624,2357,417
1685557023,779,16613,8626,2318,416
1685557923,487,16663,8626,2237,416
1685558823,192,16648,8627,2200,416
1685559723,28,16685,8628,2191,416
1685560623,1,16857,8628,2147,417
1685561523,0,16901,8627,2129,417
1685562423,0,16863,8627,2160,417
1685563323,0,16865,8627,2162,415
1685564223,0,16783,8627,2183,416
1685565123,0,16754,8627,2185,415
1685566023,0,16790,8631,2186,415
1685566923,1,17029,8632,2140,416
1685567823,0,17063,8634,2128,415
1685568723,0,17045,8631,2113,415
1685569623,0,16971,8634,2110,415
1685570523,0,16949,8635,2112,416
1685571423,0,16919,8635,2105,415
1685572323,0,16914,8633,2096,416
1685573223,0,17006,8633,2083,415
1685574123,0,17065,8631,2067,414
1685575023,0,16924,8631,2061,416
1685575923,0,16955,8635,2037,415
1685576823,0,17094,8633,2027,415
1685564223,0,16783,8627,2183,416
