If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:301

time,ambient_light,backscatter,pressure,water_temp,battery
1687564923,1,24506,8619,2369,430
1687565823,1,24356,8619,2363,420
1687566723,0,24162,8618,2363,422
1687567623,1,23965,8615,2362,420
1687568523,1,23683,8617,2359,423
1687569423,1,23544,8620,2356,423
1687570323,1,23494,8622,2354,423
1687571223,1,23406,8622,2352,423
1687572123,1,23295,8621,2348,423
1687573023,0,23416,8626,2343,423
1687573923,1,23414,8626,2337,422
1687574823,0,23321,8627,2332,422
1687575723,0,23170,8627,2327,422
1687576623,1,23038,8625,2323,421
1687577523,1,23025,8624,2319,422
1687578423,1,21777,8626,2315,423
1687579323,1,21639,8628,2313,423
1687580223,1,21569,8631,2309,423
1687581123,1,20510,8632,2308,423
1687582023,0,20529,8629,2307,423
1687582923,1,20358,8633,2305,421
1687583823,2,20346,8636,2304,422
1687584723,2,20440,8639,2304,421
1687585623,2,20493,8641,2304,423
1687586523,2,20599,8647,2304,421
1687587423,5,20520,8647,2303,421
1687588323,8,20506,8647,2303,422
1687589223,3,20494,8647,2300,421
1687590123,6,20362,8650,2297,424
1687591023,3,20229,8653,2297,421
1687591923,2,19911,8667,2303,421
1687592823,1,18533,8739,2283,422
1687593723,39,18748,8708,2266,422
1687594623,2,20352,8748,2257,422
1687595523,0,20993,8746,2257,423
1687596423,1,21267,8750,2258,423
1687597323,2,21440,8749,2255,421
1687598223,5,22033,8750,2251,421
1687599123,1,22400,8799,2246,421
1687600023,0,23097,8829,2245,422
1687600923,1,23767,8823,2268,422
1687601823,0,22308,8822,2315,423
1687602723,0,23411,9006,2364,423
1687603623,0,26984,9012,2382,423
1687604523,1,29793,9000,2381,422
1687605423,0,30103,8982,2394,423
1687606323,1,30313,8975,2426,422
1687607223,1,30947,8963,2468,423
1687608123,1,30913,8951,2502,423
1687609023,1,30407,8943,2539,425
1687609923,1,29711,8927,2579,423
1687610823,1,28257,8914,2618,422
1687611723,1,27427,8906,2653,421
1687612623,1,26018,8896,2683,425
1687613523,1,25973,8888,2708,422
1687614423,1,24927,8878,2731,422
1687615323,2,25025,8868,2740,425
1687616223,1,24884,8858,2750,425
1687617123,1,24833,8848,2755,422
1687618023,2,24576,8838,2765,422
1687618923,1,24336,8829,2773,425
1687619823,1,24225,8825,2783,425
1687620723,2,24019,8810,2787,424
1687621623,1,24127,8801,2793,422
1687622523,1,24091,8794,2794,423
1687623423,1,23906,8790,2787,422
1687624323,1,23580,8790,2776,423
1687625223,1,23442,8787,2770,423
1687626123,2,23354,8786,2764,422
1687627023,1,23858,8786,2755,422
1687627923,1,23855,8786,2731,424
1687628823,1,23721,8784,2713,423
1687629723,1,24022,8780,2696,424
1687630623,2,24424,8778,2681,422
1687631523,1,24436,8779,2668,424
1687632423,1,24586,8776,2647,422
1687633323,1,24726,8769,2629,422
1687634223,1,25309,8766,2605,424
1687635123,1,25597,8768,2587,422
1687636023,1,26253,8770,2567,423
1687636923,1,26504,8776,2551,422
1687637823,2,26649,8781,2538,422
1687638723,1,26900,8780,2519,423
1687639623,1,27397,8777,2506,423
1687640523,0,27513,8780,2494,423
1687641423,1,27598,8779,2481,424
1687642323,1,27719,8781,2469,422
1687643223,1,27976,8782,2456,423
1687644123,1,28195,8779,2445,423
1687645023,1,28379,8777,2434,423
1687645923,1,28538,8780,2422,423
1687646823,1,28725,8775,2411,423
1687647723,2,28893,8774,2402,423
1687648623,1,29068,8775,2393,423
1687649523,1,29210,8773,2385,423
1687650423,1,29339,8768,2377,422
1687637823,2,26649,8781,2538,422
1687638723,1,26900,8780,2519,423
1687639623,1,27397,8777,2506,423
1687640523,0,27513,8780,2494,423
1687641423,1,27598,8779,2481,000
