If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:301

time,ambient_light,backscatter,pressure,water_temp,battery
1687132923,0,26540,8682,2321,422
1687133823,0,26531,8683,2317,416
1687134723,1,26562,8692,2314,414
1687135623,0,26701,8723,2299,415
1687136523,0,26311,8798,2274,415
1687137423,0,25699,8822,2249,415
1687138323,1,25627,8811,2238,415
1687139223,0,26019,8796,2237,415
1687140123,0,26040,8839,2237,415
1687141023,0,26363,8844,2233,415
1687141923,0,26452,8836,2227,416
1687142823,1,26703,8828,2222,416
1687143723,0,23522,8826,2219,415
1687144623,0,22015,8826,2214,415
1687145523,0,21430,8821,2208,415
1687146423,1,21668,8821,2202,414
1687147323,0,21565,8817,2196,415
1687148223,0,21073,8828,2189,414
1687149123,0,20887,8847,2183,417
1687150023,1,20929,8847,2179,415
1687150923,1,21073,8836,2175,415
1687151823,0,21329,8832,2172,415
1687152723,1,21642,8827,2168,415
1687153623,0,21961,8827,2165,417
1687154523,0,21993,8820,2162,413
1687155423,1,21592,8817,2159,415
1687156323,0,20611,8816,2157,415
1687157223,0,19510,8812,2160,415
1687158123,0,19948,8807,2164,415
1687159023,0,19809,8806,2172,415
1687159923,0,19643,8804,2182,416
1687160823,0,19812,8798,2195,416
1687161723,1,19872,8795,2207,416
1687162623,0,19843,8790,2224,414
1687163523,0,20181,8782,2248,417
1687164423,0,20287,8778,2276,414
1687165323,0,20763,8766,2307,414
1687166223,0,21118,8767,2340,414
1687167123,0,21287,8770,2378,415
1687168023,1,20884,8769,2427,415
1687168923,1,20410,8766,2475,415
1687169823,1,20949,8771,2525,415
1687170723,0,21772,8764,2580,415
1687171623,1,21649,8758,2622,414
1687172523,1,21630,8754,2643,414
1687173423,1,21795,8751,2678,414
1687174323,2,22075,8747,2719,414
1687175223,3,22612,8744,2759,414
1687176123,4,22937,8742,2761,417
1687177023,6,22988,8735,2779,413
1687177923,7,23315,8734,2805,414
1687178823,8,23743,8729,2823,415
1687179723,7,24173,8723,2834,415
1687180623,13,24405,8718,2811,414
1687181523,13,24456,8704,2793,415
1687182423,20,24391,8703,2770,414
1687183323,17,24431,8703,2753,416
1687184223,17,24514,8701,2753,417
1687185123,21,24698,8702,2754,417
1687186023,30,24899,8695,2758,417
1687186923,46,24840,8688,2768,416
1687187823,36,25114,8686,2777,417
1687188723,45,25197,8686,2777,417
1687189623,47,25190,8675,2772,417
1687190523,37,25188,8665,2752,417
1687191423,38,25227,8657,2742,417
1687192323,58,25165,8657,2740,416
1687193223,39,25303,8659,2737,417
1687194123,23,25359,8657,2724,415
1687195023,21,25292,8658,2708,416
1687195923,24,25411,8671,2698,416
1687196823,11,25395,8668,2696,416
1687197723,11,25334,8661,2673,416
1687198623,11,25323,8653,2640,415
1687199523,9,25218,8644,2607,415
1687200423,4,25089,8638,2584,416
1687201323,1,24976,8627,2548,416
1687202223,0,24916,8623,2522,416
1687203123,1,24858,8619,2495,415
1687204023,1,24825,8619,2450,415
1687204923,1,24794,8631,2432,415
1687205823,1,24782,8630,2404,415
1687206723,1,24774,8634,2383,415
1687207623,1,24764,8635,2364,415
1687208523,0,24764,8639,2348,415
1687209423,0,24757,8644,2346,416
1687210323,1,24704,8647,2353,415
1687211223,0,24710,8646,2339,416
1687212123,0,24836,8686,2324,416
1687213023,0,24884,8684,2307,417
1687213923,0,24916,8695,2306,415
1687214823,0,24901,8695,2304,415
1687215723,0,24881,8700,2300,415
1687216623,0,24953,8701,2295,416
1687217523,1,25136,8709,2290,415
1687218423,0,25247,8712,2280,416
1687205823,1,24782,8630,2404,415
1687206723,1,24774,8634,2383,415
1687207623,1,24764,8635,2364,415
1687208523,0,24764,8639,2348,415
