If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:301

time,ambient_light,backscatter,pressure,water_temp,battery
1685145723,0,11928,8776,1956,416
1685146623,0,8706,8772,1954,409
1685147523,0,8192,8767,1956,408
1685148423,0,7850,8763,1954,411
1685149323,0,7858,8765,1954,409
1685150223,0,8119,8763,1953,409
1685151123,0,8852,8758,1951,410
1685152023,0,7591,8756,1948,409
1685152923,0,6689,8755,1945,410
1685153823,0,6769,8755,1941,410
1685154723,0,6810,8752,1937,410
1685155623,0,6961,8752,1932,408
1685156523,1,6693,8751,1927,410
1685157423,0,6705,8754,1923,408
1685158323,0,6827,8753,1919,410
1685159223,0,6695,8753,1915,409
1685160123,0,6843,8751,1911,409
1685161023,0,6775,8752,1907,409
1685161923,1,6994,8750,1903,409
1685162823,0,7171,8753,1901,409
1685163723,0,7285,8752,1895,410
1685164623,0,7430,8751,1892,408
1685165523,0,7208,8751,1889,408
1685166423,4,7316,8751,1887,409
1685167323,4,7450,8754,1885,409
1685168223,11,7468,8752,1884,409
1685169123,17,6896,8755,1885,408
1685170023,28,6502,8755,1886,408
1685170923,37,6594,8753,1891,410
1685171823,24,9573,8755,1898,409
1685172723,58,6767,8755,1912,408
1685173623,60,6822,8754,1929,408
1685174523,69,7031,8752,1958,409
1685175423,58,7154,8754,1982,411
1685176323,54,6995,8755,2002,410
1685177223,36,7101,8755,2037,411
1685178123,39,6678,8756,2072,409
1685179023,37,6823,8755,2109,411
1685179923,37,6545,8756,2151,410
1685180823,67,6596,8756,2199,411
1685181723,74,6547,8755,2242,411
1685182623,40,6738,8761,2256,412
1685183523,48,6803,8761,2250,411
1685184423,64,6952,8756,2269,412
1685185323,49,7061,8756,2312,410
1685186223,60,7186,8755,2377,410
1685187123,60,7288,8761,2430,412
1685188023,17,7615,8755,2477,411
1685188923,39,7789,8751,2484,411
1685189823,27,8011,8750,2530,409
1685190723,29,8228,8745,2583,411
1685191623,20,8395,8747,2542,411
1685192523,15,8617,8743,2555,414
1685193423,22,7275,8743,2589,410
1685194323,9,7725,8742,2623,413
1685195223,17,7964,8739,2633,410
1685196123,24,8117,8740,2615,414
1685197023,23,8422,8737,2571,414
1685197923,10,8860,8735,2527,411
1685198823,7,9063,8731,2527,412
1685199723,5,8851,8732,2538,410
1685200623,10,9179,8732,2518,414
1685201523,5,9533,8732,2479,410
1685202423,3,10122,8732,2437,409
1685203323,2,10290,8733,2399,411
1685204223,1,10931,8731,2361,411
1685205123,0,11271,8730,2334,412
1685206023,0,11682,8728,2314,410
1685206923,0,12008,8733,2297,411
1685207823,0,12214,8735,2284,412
1685208723,0,11853,8737,2267,411
1685209623,0,12063,8737,2251,411
1685210523,0,12333,8736,2235,414
1685211423,0,12580,8733,2219,410
1685212323,0,12260,8735,2206,409
1685213223,0,12746,8734,2192,411
1685214123,0,13341,8734,2182,414
1685215023,0,13750,8741,2169,409
1685215923,0,13864,8744,2156,411
1685216823,0,13951,8753,2140,409
1685217723,0,13925,8753,2124,409
1685218623,0,17019,8752,2109,411
1685219523,0,12328,8758,2094,409
1685220423,0,12496,8759,2080,409
1685221323,0,13108,8760,2069,409
1685222223,0,14115,8762,2059,409
1685223123,0,15484,8763,2052,409
1685224023,0,15601,8763,2043,411
1685224923,0,15868,8761,2035,411
1685225823,0,15928,8763,2029,411
1685226723,0,15828,8762,2020,409
1685227623,0,15899,8762,2012,409
1685228523,0,15914,8762,2002,411
1685229423,0,16005,8760,1993,411
1685230323,0,15541,8758,1984,411
1685231223,0,15690,8757,1973,409
1685218623,0,17019,8752,2109,411
1685219523,0,12328,8758,2094,409
1685220423,0,12496,8759,2080,409
1685221323,0,13108,8760,2069,409
1685222223,0,14115,8762,2059,409
