If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:301

time,ambient_light,backscatter,pressure,water_temp,battery
1685923323,0,19400,8611,2009,405
1685924223,0,19232,8610,1991,398
1685925123,0,19215,8609,1951,400
1685926023,0,19268,8610,1942,400
1685926923,0,19345,8607,1939,401
1685927823,0,19325,8609,1929,399
1685928723,0,19363,8608,1927,400
1685929623,0,19405,8608,1923,400
1685930523,0,19427,8606,1914,400
1685931423,0,19402,8606,1904,400
1685932323,0,19465,8607,1889,400
1685933223,0,19466,8603,1875,400
1685934123,0,19372,8602,1852,400
1685935023,0,19336,8604,1859,399
1685935923,0,19340,8605,1839,399
1685936823,0,19343,8603,1829,399
1685937723,0,19329,8605,1832,399
1685938623,0,19365,8604,1829,398
1685939523,0,19363,8604,1821,399
1685940423,3,19336,8606,1801,398
1685941323,59,19339,8606,1798,397
1685942223,294,19393,8609,1796,399
1685943123,882,19388,8610,1794,398
1685944023,1675,19352,8611,1795,399
1685944923,2605,19366,8612,1816,398
1685945823,3469,19331,8612,1845,399
1685946723,4184,19346,8615,1870,398
1685947623,5175,19096,8615,1921,399
1685948523,5870,19445,8619,1954,399
1685949423,5874,19753,8619,2003,401
1685950323,5847,19794,8618,2032,400
1685951223,7176,14984,8618,2044,402
1685952123,3074,19881,8618,2074,399
1685953023,5841,19789,8616,2089,400
1685953923,5916,20274,8616,2142,400
1685954823,5730,20520,8616,2196,401
1685955723,6726,20661,8613,2253,399
1685956623,8303,20702,8613,2308,400
1685957523,6460,20729,8611,2379,399
1685958423,6800,20752,8612,2371,399
1685959323,6286,20749,8612,2418,400
1685960223,6479,20751,8611,2419,399
1685961123,6195,20767,8610,2465,399
1685962023,8767,20740,8612,2507,399
1685962923,7634,20729,8608,2557,399
1685963823,5558,20744,8609,2563,400
1685964723,6050,20748,8614,2560,400
1685965623,5830,20762,8614,2553,400
1685966523,7211,20748,8611,2599,401
1685967423,4857,20769,8610,2607,400
1685968323,4077,20779,8607,2569,399
1685969223,5071,20781,8608,2553,400
1685970123,4616,20775,8605,2592,403
1685971023,4305,20771,8598,2610,400
1685971923,3345,20779,8599,2617,400
1685972823,3766,20787,8596,2584,401
1685973723,2325,20803,8597,2519,400
1685974623,1637,20826,8599,2457,401
1685975523,2191,20801,8599,2397,401
1685976423,2996,20714,8595,2399,401
1685977323,3184,20747,8594,2387,402
1685978223,2496,20770,8596,2353,401
1685979123,2504,20836,8594,2351,401
1685980023,3268,20819,8591,2356,401
1685980923,2972,20842,8591,2365,401
1685981823,2593,20837,8590,2361,401
1685982723,2063,20840,8586,2358,402
1685983623,1771,20862,8590,2364,401
1685984523,1247,20877,8590,2347,402
1685985423,1137,20877,8592,2330,402
1685986323,1118,20886,8591,2313,402
1685987223,1039,20892,8590,2292,403
1685988123,662,20876,8588,2282,401
1685989023,454,20855,8589,2258,403
1685989923,321,20816,8595,2239,400
1685990823,127,20711,8595,2225,399
1685991723,25,20620,8597,2206,399
1685992623,1,20510,8595,2207,401
1685993523,0,20176,8598,2204,399
1685994423,0,20192,8598,2200,401
1685995323,1,19567,8597,2200,399
1685996223,0,19950,8600,2186,399
1685997123,1,19632,8602,2180,400
1685998023,0,19443,8603,2175,401
1685998923,0,19875,8607,2165,401
1685999823,0,19262,8609,2153,399
1686000723,0,19632,8607,2135,401
1686001623,0,19372,8610,2124,402
1686002523,0,18672,8611,2110,401
1686003423,0,19168,8615,2103,402
1686004323,1,18819,8613,2081,401
1686005223,0,18753,8612,2070,401
1686006123,0,18637,8612,2059,401
1686007023,0,18957,8609,2050,400
1686007923,0,19087,8608,2049,400
1686008823,0,19100,8609,2048,401
