If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:301

time,ambient_light,backscatter,pressure,water_temp,battery
1687046523,1,24818,8649,2409,419
1687047423,1,24331,8653,2388,412
1687048323,1,24593,8644,2358,413
1687049223,0,24395,8644,2340,413
1687050123,1,24508,8642,2332,414
1687051023,1,24688,8634,2328,413
1687051923,1,24840,8628,2324,413
1687052823,0,24916,8621,2320,414
1687053723,1,25028,8620,2316,411
1687054623,1,25073,8620,2310,412
1687055523,1,25023,8619,2308,414
1687056423,0,25081,8623,2304,413
1687057323,0,25145,8621,2301,412
1687058223,0,25244,8619,2297,412
1687059123,0,25252,8621,2294,413
1687060023,0,25342,8620,2289,414
1687060923,0,25374,8620,2286,412
1687061823,0,25402,8626,2285,412
1687062723,1,25385,8633,2283,414
1687063623,0,25399,8633,2282,412
1687064523,1,25392,8636,2280,414
1687065423,3,25396,8640,2279,414
1687066323,11,25395,8643,2278,413
1687067223,33,25402,8646,2276,414
1687068123,37,25430,8651,2275,413
1687069023,40,25411,8654,2271,416
1687069923,92,25400,8656,2266,414
1687070823,87,25416,8661,2267,413
1687071723,84,25412,8664,2266,413
1687072623,122,25410,8665,2273,413
1687073523,152,25409,8659,2284,414
1687074423,112,25449,8653,2302,415
1687075323,123,25448,8649,2327,415
1687076223,132,25476,8644,2346,415
1687077123,123,25445,8639,2371,413
1687078023,104,25464,8641,2397,413
1687078923,102,25486,8642,2427,413
1687079823,117,25514,8644,2467,415
1687080723,116,25525,8643,2486,414
1687081623,116,25549,8642,2495,414
1687082523,108,25580,8642,2533,413
1687083423,116,25592,8640,2580,412
1687084323,130,25619,8637,2622,414
1687085223,107,25600,8632,2655,414
1687086123,95,25579,8626,2659,415
1687087023,123,25582,8630,2680,413
1687087923,115,25567,8628,2749,414
1687088823,82,25551,8629,2762,413
1687089723,65,25531,8627,2815,413
1687090623,79,25522,8625,2811,414
1687091523,74,25535,8618,2833,412
1687092423,53,25535,8615,2786,414
1687093323,40,25506,8610,2796,414
1687094223,56,25492,8606,2855,414
1687095123,46,25503,8600,2847,414
1687096023,36,25516,8597,2811,414
1687096923,48,25512,8596,2715,414
1687097823,35,25531,8593,2668,415
1687098723,45,25549,8587,2643,414
1687099623,45,25538,8585,2623,414
1687100523,39,25538,8585,2615,415
1687101423,43,25530,8582,2592,415
1687102323,42,25539,8581,2574,414
1687103223,54,25540,8583,2549,415
1687104123,20,25535,8578,2538,415
1687105023,11,25543,8581,2510,414
1687105923,8,25580,8585,2507,415
1687106823,12,25607,8587,2558,414
1687107723,15,25658,8592,2518,415
1687108623,13,25686,8594,2533,415
1687109523,7,25651,8595,2508,415
1687110423,3,25679,8594,2461,415
1687111323,2,25666,8600,2459,415
1687112223,1,25676,8600,2427,415
1687113123,1,25689,8597,2419,415
1687114023,1,25685,8599,2399,414
1687114923,0,25681,8598,2410,414
1687115823,1,25694,8603,2412,414
1687116723,0,25693,8605,2417,415
1687117623,0,25690,8607,2408,414
1687118523,1,25680,8611,2394,415
1687119423,1,25673,8608,2384,414
1687120323,1,25686,8610,2378,414
1687121223,0,25696,8609,2370,414
1687122123,0,25773,8614,2352,415
1687123023,1,25788,8614,2338,414
1687123923,0,25886,8619,2353,415
1687124823,1,26032,8646,2376,415
1687125723,1,26460,8644,2379,415
1687126623,1,26541,8638,2367,415
1687127523,0,26548,8649,2359,415
1687128423,1,26558,8649,2346,415
1687129323,1,26542,8645,2336,414
1687130223,1,26550,8652,2330,415
1687131123,1,26536,8682,2320,416
1687132023,0,26532,8683,2315,415
1687119423,1,25673,8608,2384,414
1687120323,1,25686,8610,2378,414
1687121223,0,25696,8609,2370,414
