If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:301

time,ambient_light,backscatter,pressure,water_temp,battery
1682035462,0,9711,8667,1870,418
1682035762,0,9648,8666,1866,412
1682036062,0,9683,8665,1861,412
1682036362,0,9704,8664,1856,412
1682036662,0,9754,8664,1852,410
1682036962,0,9786,8663,1846,411
1682037262,0,9798,8664,1843,411
1682037562,0,9807,8663,1837,411
1682037862,0,9826,8660,1834,414
1682038162,0,9823,8662,1829,410
1682038462,0,9873,8662,1824,410
1682038762,0,9934,8659,1820,412
1682039062,0,9948,8660,1817,410
1682039362,0,9936,8660,1812,410
1682039662,0,9968,8658,1807,413
1682039962,0,9964,8659,1802,410
1682040262,0,9981,8656,1798,413
1682040562,0,10063,8658,1794,413
1682040862,0,10084,8654,1790,414
1682041162,0,10080,8657,1785,410
1682041462,0,10105,8656,1781,410
1682041762,0,10178,8654,1777,413
1682042062,0,10179,8654,1771,410
1682042362,0,10168,8653,1768,410
1682042662,0,10191,8652,1762,410
1682042962,0,10205,8652,1759,409
1682043262,0,10255,8651,1754,411
1682043562,0,10313,8650,1750,412
1682043862,0,10329,8654,1745,412
1682044162,0,10402,8653,1742,410
1682044462,0,10440,8652,1739,410
1682044762,0,10512,8650,1735,411
1682045062,0,10492,8653,1732,411
1682045362,0,10467,8650,1729,413
1682045662,0,10555,8651,1726,411
1682045962,0,10571,8650,1721,412
1682046262,0,10568,8650,1718,411
1682046562,0,10602,8651,1715,412
1682046862,0,10585,8648,1711,413
1682047162,0,10650,8650,1708,412
1682047462,0,10757,8650,1706,412
1682047762,0,10714,8649,1703,412
1682048062,0,10839,8652,1700,412
1682048362,0,10752,8651,1696,410
1682048662,0,10772,8655,1694,410
1682048962,0,10748,8653,1690,411
1682049262,0,10827,8654,1687,410
1682049562,0,10834,8654,1684,412
1682049862,0,11002,8654,1682,411
1682050162,0,11005,8652,1679,410
1682050462,0,11016,8654,1676,410
1682050762,0,10963,8656,1674,412
1682051062,0,11014,8653,1671,413
1682051362,0,11011,8655,1669,412
1682051662,0,11090,8657,1667,412
1682051962,0,11121,8656,1665,413
1682052262,0,11223,8659,1662,412
1682052562,0,11296,8659,1661,410
1682052862,0,11185,8660,1657,413
1682053162,0,11243,8661,1654,411
1682053462,0,11351,8660,1651,412
1682053762,1,11279,8663,1651,413
1682054062,0,11431,8663,1645,412
1682054362,4,11403,8663,1641,413
1682054662,12,11421,8666,1636,412
1682054962,31,11540,8664,1633,412
1682055262,63,11555,8664,1632,412
1682055562,114,11579,8666,1635,412
1682055862,198,11546,8666,1628,411
1682056162,300,11620,8668,1615,411
1682056462,472,11716,8668,1609,411
1682056762,569,11569,8668,1611,412
1682057062,864,11682,8672,1612,412
1682057362,1118,11664,8671,1615,412
1682057662,1251,11731,8669,1614,413
1682057962,1376,11801,8673,1615,414
