If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1693699424,8,4870,8446,1757,402
1693699724,9,4886,8443,1756,391
1693700024,8,4886,8441,1754,390
1693700324,9,4899,8445,1754,391
1693700624,8,4885,8446,1754,391
1693700924,9,4886,8449,1752,391
1693701224,9,4889,8450,1752,391
1693701524,9,4888,8449,1750,391
1693701824,9,4896,8447,1749,390
1693702124,9,4902,8448,1749,390
1693702424,8,4902,8444,1749,391
1693702724,8,4916,8446,1749,391
1693703024,8,4906,8445,1749,390
1693703324,9,4896,8448,1749,390
1693703624,7,4904,8448,1749,390
1693703924,9,4908,8449,1750,390
1693704224,9,4899,8447,1750,390
1693704524,8,4899,8442,1751,391
1693704824,7,4953,8441,1751,390
1693705124,8,4914,8442,1751,391
1693705424,8,4926,8444,1751,391
1693705724,8,4935,8446,1751,392
1693706024,8,4919,8445,1751,390
1693706324,9,4914,8443,1751,390
1693706624,9,4915,8442,1752,390
1693706924,8,4924,8442,1752,390
1693707224,8,4925,8441,1752,392
1693707524,8,4927,8442,1752,390
1693707824,8,4920,8445,1752,390
1693708124,8,4935,8442,1752,390
1693708424,8,4936,8439,1753,390
1693708724,9,4917,8443,1753,390
1693709024,8,4912,8441,1753,391
1693709324,8,4939,8440,1753,391
1693709624,8,4921,8442,1754,391
1693709924,9,4939,8434,1754,391
1693710224,9,4931,8439,1754,391
1693710524,8,4963,8437,1754,391
1693710824,9,4961,8435,1754,391
1693711124,9,4939,8442,1754,391
1693711424,8,4948,8440,1754,391
1693711724,9,4944,8439,1754,391
1693712024,8,4942,8439,1753,391
1693712324,9,4945,8440,1753,390
1693712624,9,4993,8438,1752,391
1693712924,8,4935,8440,1750,391
1693713224,9,4952,8441,1749,391
1693713524,8,4949,8441,1748,390
1693713824,8,4949,8438,1748,390
1693714124,8,4968,8440,1748,392
1693714424,9,4956,8439,1749,390
1693714724,8,4961,8442,1749,390
1693715024,8,4965,8441,1749,391
1693715324,8,4976,8441,1749,391
1693715624,9,4968,8440,1750,389
1693715924,9,4962,8439,1750,390
1693716224,9,4970,8440,1751,389
1693716524,8,4970,8438,1751,389
1693716824,9,4971,8439,1752,390
1693717124,9,4983,8438,1752,390
1693717424,8,4971,8435,1753,390
1693717724,8,4970,8435,1753,391
1693718024,9,4999,8437,1753,390
1693718324,8,4990,8434,1754,391
1693718624,11,5006,8431,1754,392
1693718924,19,4981,8431,1754,391
1693719224,42,4981,8432,1754,391
1693719524,103,4993,8432,1753,390
1693719824,185,4982,8434,1753,390
1693720124,441,5014,8436,1752,391
1693720424,576,5001,8433,1752,393
1693720724,1070,5003,8437,1753,391
1693721024,1158,5002,8439,1753,391
1693721324,1532,5000,8437,1753,391
1693721624,1794,5007,8436,1753,391
1693721924,2388,5018,8439,1753,392
1693722224,2616,5019,8438,1753,391
1693722524,2797,5012,8438,1753,391
1693722824,2391,5024,8442,1754,390
