If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1695686624,10,24213,8409,1740,410
1695686924,11,25747,8410,1739,401
1695687224,10,25115,8407,1737,403
1695687524,11,25273,8413,1736,402
1695687824,11,24953,8411,1735,401
1695688124,9,24509,8408,1734,401
1695688424,10,25072,8409,1733,402
1695688724,10,23770,8408,1732,401
1695689024,10,25731,8407,1732,401
1695689324,11,23715,8408,1732,401
1695689624,10,25206,8409,1732,402
1695689924,10,23649,8411,1732,402
1695690224,10,24730,8405,1732,401
1695690524,9,25895,8407,1732,402
1695690824,10,24751,8404,1732,401
1695691124,10,24660,8403,1733,401
1695691424,10,24445,8405,1734,401
1695691724,10,23847,8407,1736,401
1695692024,10,25354,8406,1736,401
1695692324,10,24014,8405,1737,400
1695692624,10,24656,8404,1737,402
1695692924,10,25054,8405,1737,402
1695693224,10,23998,8407,1737,402
1695693524,11,25584,8402,1737,403
1695693824,10,25400,8402,1736,402
1695694124,11,25412,8406,1735,402
1695694424,10,25144,8406,1733,403
1695694724,10,25738,8399,1732,402
1695695024,11,25832,8403,1731,402
1695695324,10,25444,8400,1729,402
1695695624,11,25139,8403,1728,402
1695695924,9,25614,8402,1727,402
1695696224,10,25755,8399,1726,402
1695696524,10,25551,8399,1725,402
1695696824,9,24967,8400,1723,402
1695697124,11,25109,8401,1723,403
1695697424,11,24030,8400,1721,402
1695697724,10,25652,8398,1720,401
1695698024,10,25243,8404,1720,401
1695698324,11,23730,8404,1721,401
1695698624,10,24205,8402,1721,402
1695698924,11,25736,8399,1723,401
1695699224,10,25274,8398,1723,401
1695699524,10,25350,8401,1723,403
1695699824,11,23907,8398,1724,401
1695700124,10,24934,8402,1725,402
1695700424,10,24550,8399,1725,402
1695700724,11,23456,8400,1725,402
1695701024,11,23924,8401,1726,402
1695701324,11,24474,8398,1725,403
1695701624,11,25295,8401,1724,402
1695701924,10,24893,8398,1721,402
1695702224,11,23953,8400,1720,402
1695702524,10,24268,8399,1720,403
1695702824,10,25637,8400,1719,402
1695703124,10,24678,8404,1718,401
