If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1694649824,9,41445,8422,1823,415
1694650124,10,41427,8427,1821,407
1694650424,9,41431,8422,1821,407
1694650724,10,41414,8422,1820,407
1694651024,9,41729,8422,1820,407
1694651324,10,41495,8420,1819,408
1694651624,10,41557,8420,1818,407
1694651924,10,41505,8417,1817,407
1694652224,10,41554,8419,1815,407
1694652524,11,41687,8420,1814,407
1694652824,9,41462,8423,1812,407
1694653124,9,41608,8422,1812,406
1694653424,9,41474,8417,1812,407
1694653724,10,41655,8418,1811,406
1694654024,10,41763,8422,1811,407
1694654324,10,41566,8419,1811,408
1694654624,9,41595,8418,1811,409
1694654924,9,41483,8417,1811,406
1694655224,10,41689,8415,1810,406
1694655524,11,41662,8417,1810,409
1694655824,10,41797,8419,1811,408
1694656124,10,42163,8419,1811,408
1694656424,9,41509,8419,1811,408
1694656724,9,41741,8419,1811,408
1694657024,10,41426,8418,1812,408
1694657324,9,42010,8421,1812,407
1694657624,9,41496,8423,1812,406
1694657924,10,41488,8419,1812,406
1694658224,9,41487,8418,1812,407
1694658524,9,41565,8422,1812,409
1694658824,9,41622,8415,1812,407
1694659124,10,41512,8419,1811,407
1694659424,9,41459,8421,1811,409
1694659724,9,41492,8425,1811,407
1694660024,10,41574,8426,1811,408
1694660324,9,41557,8427,1810,408
1694660624,10,41583,8422,1810,408
1694660924,9,41572,8425,1810,406
1694661224,9,41694,8422,1811,406
1694661524,10,42241,8431,1814,408
1694661824,9,42007,8434,1816,408
1694662124,10,42039,8441,1816,408
1694662424,10,42108,8437,1817,407
1694662724,10,42243,8438,1815,407
1694663024,9,42180,8442,1812,408
1694663324,9,42999,8449,1812,408
1694663624,9,42241,8450,1810,408
1694663924,9,42603,8453,1807,408
1694664224,9,43422,8446,1806,408
1694664524,10,42262,8448,1806,408
1694664824,9,42579,8452,1806,408
1694665124,9,42401,8455,1806,408
1694665424,9,42485,8447,1806,408
1694665724,10,43180,8448,1806,407
1694666024,10,43858,8448,1806,408
1694666324,10,43270,8447,1806,407
1694666624,9,43407,8449,1804,407
1694666924,9,42962,8449,1803,407
1694667224,10,43052,8445,1801,407
1694667524,10,43117,8443,1799,407
1694667824,10,43427,8443,1796,408
1694668124,10,43195,8439,1795,408
1694668424,10,43925,8437,1795,408
1694668724,9,43499,8437,1795,408
1694669024,9,43173,8430,1795,408
1694669324,9,43210,8433,1794,408
1694669624,9,43270,8431,1794,408
1694669924,11,43237,8430,1793,409
1694670224,12,43317,8434,1792,408
1694670524,14,43204,8433,1791,408
1694670824,17,43884,8431,1790,408
1694671124,21,43581,8432,1787,409
1694671424,19,43436,8430,1787,409
1694671724,20,44128,8429,1786,408
1694672024,29,43347,8429,1784,409
1694672324,36,43356,8428,1783,408
1694672624,37,43569,8427,1782,408
1694672924,39,43414,8429,1781,408
1694673224,38,43648,8427,1779,409
1694673524,42,43512,8427,1779,408
1694673824,51,43491,8426,1778,408
1694674124,59,43467,8429,1777,407
1694674424,65,43577,8428,1777,407
1694674724,71,43447,8423,1778,408
1694675024,77,43617,8426,1779,407
1694675324,83,43738,8424,1782,407
1694675624,86,43574,8429,1784,407
1694675924,97,43648,8427,1787,408
1694676224,104,43658,8428,1791,408
1694676524,103,43601,8423,1795,407
1694676824,89,44170,8427,1799,409
1694677124,116,43843,8428,1802,409
1694677424,141,43921,8426,1804,409
1694677724,262,43715,8427,1810,408
1694678024,553,44408,8423,1816,408
1694678324,724,44112,8422,1823,408
1694678624,899,43658,8420,1829,408
1694678924,1002,43750,8420,1837,409
1694679224,1069,43712,8418,1845,408
1694679524,997,44132,8417,1854,408
1694679824,1001,44186,8418,1862,409
1694680124,1059,43807,8413,1871,407
1694680424,1106,43964,8419,1882,408
1694680724,1082,44186,8411,1892,409
1694681024,1164,44168,8413,1903,408
1694681324,1290,43966,8412,1914,408
1694681624,1431,43779,8419,1926,409
1694681924,1455,43849,8408,1936,408
1694682224,1497,44316,8404,1945,409
1694682524,1454,44198,8409,1959,409
1694682824,1535,44101,8400,1970,409
1694683124,1458,44231,8401,1983,409
1694683424,1565,44716,8401,1995,409
1694683724,1599,44339,8398,2006,410
