If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1693440224,9,3474,8483,1749,414
1693440524,9,3483,8490,1748,405
1693440824,7,3478,8488,1746,405
1693441124,7,3478,8485,1745,405
1693441424,9,3486,8486,1745,404
1693441724,9,3481,8489,1745,404
1693442024,8,3476,8486,1745,404
1693442324,8,3480,8475,1745,403
1693442624,8,3482,8483,1745,405
1693442924,8,3487,8483,1744,405
1693443224,8,3489,8485,1744,405
1693443524,8,3485,8488,1743,406
1693443824,8,3489,8486,1742,405
1693444124,9,3483,8486,1742,405
1693444424,9,3492,8487,1741,405
1693444724,8,3491,8483,1740,405
1693445024,9,3496,8488,1739,405
1693445324,7,3493,8487,1739,404
1693445624,8,3493,8484,1737,406
1693445924,8,3487,8486,1736,404
1693446224,8,3501,8484,1735,404
1693446524,8,3496,8486,1734,404
1693446824,8,3494,8484,1734,403
1693447124,8,3499,8480,1733,405
1693447424,8,3498,8481,1732,403
1693447724,8,3496,8474,1731,403
1693448024,8,3491,8481,1731,404
1693448324,8,3501,8480,1729,405
1693448624,8,3500,8478,1729,404
1693448924,9,3502,8479,1728,406
1693449224,9,3494,8478,1728,405
1693449524,7,3505,8477,1729,404
1693449824,8,3501,8483,1728,406
1693450124,9,3494,8483,1727,406
1693450424,9,3499,8477,1727,406
1693450724,9,3495,8480,1727,405
1693451024,9,3503,8474,1726,405
1693451324,9,3511,8475,1726,406
1693451624,9,3509,8478,1726,405
1693451924,7,3506,8481,1726,405
1693452224,8,3505,8482,1726,404
1693452524,8,3506,8476,1726,405
1693452824,8,3512,8476,1727,405
1693453124,8,3512,8483,1727,405
1693453424,9,3514,8478,1727,406
1693453724,8,3513,8477,1727,406
1693454024,8,3509,8479,1727,406
1693454324,8,3510,8480,1727,404
1693454624,7,3512,8478,1727,404
1693454924,8,3510,8480,1727,404
1693455224,8,3529,8477,1727,407
1693455524,8,3517,8481,1727,407
1693455824,9,3516,8481,1726,406
1693456124,8,3525,8481,1726,406
1693456424,9,3523,8475,1725,404
1693456724,8,3517,8481,1724,404
1693457024,8,3506,8481,1723,404
1693457324,8,3521,8481,1721,405
1693457624,9,3529,8477,1720,405
1693457924,7,3511,8477,1720,405
1693458224,8,3530,8485,1719,405
1693458524,9,3513,8477,1718,404
1693458824,9,3520,8480,1718,405
1693459124,11,3525,8479,1717,406
1693459424,16,3518,8479,1716,407
1693459724,34,3516,8485,1716,405
1693460024,89,3523,8488,1715,404
1693460324,200,3529,8479,1714,405
1693460624,397,3519,8483,1712,406
1693460924,634,3517,8479,1712,405
1693461224,954,3528,8483,1712,406
1693461524,1335,3520,8482,1712,406
1693461824,1761,3523,8486,1712,405
1693462124,2127,3532,8483,1712,406
1693462424,2530,3525,8483,1714,405
1693462724,2886,3521,8479,1714,405
1693463024,3531,3531,8485,1715,406
1693463324,4086,3522,8484,1717,406
1693463624,4551,3530,8484,1718,405
1693463924,5110,3530,8482,1719,406
1693464224,5579,3535,8481,1720,405
1693464524,5538,3527,8488,1721,405
1693464824,5784,3539,8486,1724,406
1693465124,6368,3541,8485,1726,406
1693465424,6354,3529,8484,1729,406
1693465724,7342,3540,8485,1733,406
1693466024,7449,3530,8483,1736,406
1693466324,8104,3535,8483,1742,406
1693466624,7721,3544,8486,1748,406
1693466924,7866,3550,8484,1750,406
1693467224,10097,3547,8482,1751,406
1693467524,11853,3542,8482,1757,407
1693467824,15781,3547,8481,1762,407
1693468124,16942,3548,8476,1771,408
1693468424,17435,3557,8482,1779,406
1693468724,16781,3555,8484,1785,407
1693469024,17847,3554,8482,1789,405
1693469324,18181,3551,8482,1791,407
1693469624,19377,3564,8483,1793,407
1693469924,21287,3560,8477,1795,405
1693470224,25579,3566,8469,1801,405
1693470524,29280,3556,8466,1808,406
1693470824,26001,3561,8477,1818,405
1693471124,26290,3558,8462,1823,405
1693471424,26094,3561,8475,1829,406
1693471724,21575,3572,8482,1835,405
1693472024,21093,3608,8482,1839,407
1693472324,21138,3572,8487,1841,407
1693472624,22249,3574,8487,1843,407
