If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1694045024,9,23467,8443,1776,415
1694045324,10,23494,8446,1776,406
1694045624,9,23485,8444,1775,406
1694045924,9,23606,8442,1775,407
1694046224,9,23541,8445,1775,406
1694046524,8,23616,8443,1774,407
1694046824,10,23669,8442,1774,405
1694047124,10,23672,8442,1774,405
1694047424,8,23651,8443,1773,406
1694047724,9,23767,8443,1771,406
1694048024,9,23709,8442,1771,406
1694048324,8,23789,8443,1771,406
1694048624,9,23745,8442,1773,407
1694048924,9,23785,8442,1773,406
1694049224,8,23818,8439,1773,407
1694049524,9,23756,8440,1774,406
1694049824,9,23747,8441,1774,406
1694050124,9,23796,8442,1774,406
1694050424,9,23911,8442,1774,407
1694050724,9,23923,8442,1774,406
1694051024,8,23924,8442,1775,405
1694051324,9,24017,8445,1776,406
1694051624,9,23957,8445,1777,405
1694051924,9,24116,8448,1779,405
1694052224,9,25302,8463,1787,406
1694052524,8,25839,8464,1800,405
1694052824,9,25667,8460,1795,407
1694053124,9,25668,8460,1793,407
1694053424,9,25667,8461,1791,406
1694053724,9,25776,8457,1787,407
1694054024,9,25770,8462,1785,407
1694054324,8,25799,8468,1782,407
1694054624,9,25916,8474,1781,407
1694054924,9,25957,8470,1778,407
1694055224,9,25865,8476,1775,407
1694055524,9,25923,8477,1771,406
1694055824,8,25964,8472,1770,408
1694056124,8,26195,8473,1768,405
1694056424,8,26488,8469,1767,407
1694056724,7,26909,8467,1767,408
1694057024,8,26586,8463,1767,405
1694057324,8,26619,8461,1766,407
1694057624,9,26605,8458,1765,408
1694057924,9,26648,8458,1764,407
1694058224,8,26840,8455,1764,408
1694058524,9,26837,8460,1762,405
1694058824,9,26998,8457,1762,406
1694059124,9,27196,8458,1762,406
1694059424,8,27242,8454,1762,408
1694059724,8,27154,8452,1764,405
1694060024,9,27240,8452,1764,407
1694060324,9,27220,8453,1764,407
1694060624,9,26864,8456,1764,407
1694060924,8,26738,8446,1764,407
1694061224,8,26848,8446,1764,407
1694061524,8,26902,8442,1762,407
1694061824,9,26945,8444,1762,407
1694062124,8,27011,8447,1762,405
1694062424,9,27067,8442,1761,407
1694062724,9,27038,8445,1760,407
1694063024,8,26915,8442,1759,406
1694063324,7,26922,8444,1758,407
1694063624,8,26986,8446,1758,407
1694063924,8,26960,8445,1757,407
1694064224,8,26991,8448,1756,407
1694064524,9,27001,8446,1754,407
1694064824,11,27034,8447,1754,407
1694065124,19,27015,8441,1753,407
1694065424,31,27136,8444,1752,407
1694065724,48,27033,8443,1751,406
1694066024,72,27047,8441,1750,407
1694066324,113,27043,8441,1749,406
1694066624,158,27126,8444,1749,406
1694066924,211,27153,8443,1748,406
1694067224,274,27210,8444,1746,409
1694067524,336,27204,8446,1746,406
1694067824,389,27183,8443,1746,408
1694068124,509,27169,8443,1746,406
1694068424,515,27223,8443,1748,406
1694068724,582,27226,8444,1749,408
1694069024,697,27272,8442,1750,407
1694069324,848,27301,8444,1752,407
1694069624,967,27329,8445,1754,408
1694069924,1058,27419,8442,1754,406
1694070224,1236,27494,8444,1758,407
1694070524,1323,27450,8443,1760,408
1694070824,1245,27576,8444,1762,407
1694071124,1178,27598,8441,1766,407
1694071424,1347,27611,8441,1770,409
1694071724,1986,27678,8441,1775,406
1694072024,2251,27648,8438,1782,407
1694072324,2513,27700,8439,1789,407
1694072624,2151,27700,8442,1796,408
1694072924,1554,27747,8441,1802,407
1694073224,706,27784,8442,1806,407
1694073524,2999,27784,8441,1809,407
1694073824,2574,27880,8443,1816,408
1694074124,3452,27827,8432,1825,407
1694074424,4024,27873,8437,1836,408
1694074724,2030,27909,8443,1845,408
1694075024,2302,27983,8440,1849,408
1694075324,4321,28030,8437,1850,407
1694075624,5079,28029,8435,1854,407
1694075924,4973,28106,8434,1866,407
1694076224,4168,28080,8431,1879,409
1694076524,4783,28164,8426,1887,407
1694076824,4896,28224,8428,1894,409
1694077124,4630,28288,8428,1900,408
1694077424,4970,28323,8430,1909,404
1694077724,5066,28387,8430,1921,408
1694078024,4510,28396,8426,1936,408
1694078324,5492,28491,8423,1946,407
1694078624,6025,28509,8417,1959,408
1694078924,5574,28653,8420,1970,408
1694079224,5782,28513,8417,1982,408
1694079524,4443,28676,8424,1993,408
1694079824,6961,28752,8414,1995,408
1694080124,6931,28773,8412,2004,407
1694080424,3011,28880,8433,2009,407
1694080724,6014,29041,8422,2015,408
1694081024,3277,28986,8432,2017,407
1694081324,2932,29035,8429,2010,407
1694081624,5508,29097,8421,2001,408
1694081924,7074,29114,8421,2009,407
1694082224,5881,29169,8422,2020,408
1694082524,9306,29291,8405,2035,408
1694082824,8782,29257,8413,2053,408
1694083124,8497,29309,8408,2070,409
1694083424,7869,29212,8405,2082,408
1694083724,7954,29237,8409,2093,408
1694084024,8109,29204,8407,2105,408
1694084324,8493,29288,8406,2113,409
1694084624,8773,29484,8406,2122,409
1694084924,8993,29410,8411,2133,408
1694085224,9540,29523,8403,2144,409
1694085524,9118,29403,8404,2157,409
1694085824,11414,29496,8396,2171,409
1694086124,10753,29651,8398,2185,409
1694086424,11912,29634,8398,2198,409
1694086724,10484,29652,8395,2206,409
1694087024,11230,29846,8397,2215,408
1694087324,10787,29755,8394,2224,409
1694087624,10907,29912,8394,2230,410
1694087924,7647,30030,8407,2232,409
1694088224,12121,30036,8391,2228,411
1694088524,13279,30022,8395,2232,409
1694088824,12478,30185,8394,2239,410
1694089124,9707,30154,8401,2241,408
1694089424,17714,30272,8393,2239,410
1694089724,12558,30475,8392,2241,411
1694090024,18774,30329,8396,2248,409
1694090324,15875,30315,8390,2256,408
1694090624,18354,30491,8391,2266,408
1694090924,17033,30368,8390,2279,408
1694091224,14506,30378,8391,2291,410
1694091524,13871,30658,8391,2303,410
1694091824,11813,30709,8387,2313,409
1694092124,13670,30765,8384,2323,410
1694092424,9378,30965,8400,2331,410
1694092724,17294,31143,8378,2334,410
1694093024,16928,31179,8384,2331,411
1694093324,17812,31179,8382,2322,409
1694093624,15950,31196,8383,2309,409
1694093924,11634,31123,8391,2300,409
1694094224,5722,31179,8403,2294,410
1694094524,16332,31396,8385,2285,408
1694094824,14993,31452,8380,2282,408
1694095124,13955,31532,8383,2281,408
1694095424,14600,31493,8382,2281,409
1694095724,5186,31807,8402,2276,410
1694096024,14137,31611,8380,2269,409
1694096324,17921,31832,8380,2267,409
1694096624,16133,31846,8377,2267,409
1694096924,9930,31854,8388,2270,411
1694097224,15145,31924,8386,2272,411
1694097524,10169,32001,8391,2273,411
1694097824,14896,32096,8375,2269,411
1694098124,13605,32351,8384,2268,411
1694098424,2853,32452,8402,2266,411
1694098724,4551,32345,8394,2260,410
