If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1697933024,11,15962,8398,1477,453
1697933324,11,14850,8403,1476,396
1697933624,11,14922,8399,1474,448
1697933924,11,14502,8401,1474,396
1697934224,10,16353,8399,1473,448
1697934524,11,15784,8400,1472,448
1697934824,11,15433,8397,1471,449
1697935124,12,16391,8398,1470,448
1697935424,12,15647,8397,1470,449
1697935724,12,16509,8400,1470,396
1697936024,12,15483,8399,1468,448
1697936324,11,14341,8396,1468,447
1697936624,11,14275,8397,1467,449
1697936924,12,15146,8395,1467,449
1697937224,11,14258,8396,1466,449
1697937524,10,16280,8394,1465,449
1697937824,11,13962,8396,1465,448
1697938124,10,13657,8394,1464,449
1697938424,11,13856,8394,1464,449
1697938724,11,13128,8398,1464,396
1697939024,11,12977,8393,1463,448
1697939324,11,13590,8390,1462,449
1697939624,11,13262,8390,1461,447
1697939924,11,13535,8390,1461,447
1697940224,12,13584,8391,1460,449
1697940524,12,13888,8390,1460,447
1697940824,12,14613,8393,1459,448
1697941124,12,12750,8388,1459,449
1697941424,11,12564,8387,1458,449
1697941724,11,12238,8385,1458,449
1697942024,13,12497,8389,1457,448
1697942324,11,12354,8387,1457,449
1697942624,10,12345,8388,1457,448
1697942924,12,12417,8388,1456,448
1697943224,11,12176,8390,1456,449
1697943524,10,12045,8383,1455,448
1697943824,10,12305,8388,1455,447
1697944124,11,11872,8388,1455,448
1697944424,12,12107,8385,1454,447
1697944724,12,13101,8384,1454,447
1697945024,11,12884,8381,1453,447
1697945324,11,12289,8385,1452,447
1697945624,11,12025,8385,1451,447
1697945924,11,12870,8385,1450,447
1697946224,11,12730,8387,1450,447
1697946524,11,13012,8383,1449,448
1697946824,11,12399,8387,1449,449
1697947124,11,11621,8388,1449,448
1697947424,11,12486,8388,1448,448
1697947724,11,11934,8390,1447,447
1697948024,11,11680,8385,1447,447
1697948324,11,11881,8386,1446,449
1697948624,11,12054,8388,1445,448
1697948924,11,12274,8390,1444,448
1697949224,11,11660,8389,1444,449
1697949524,12,12038,8387,1443,447
1697949824,11,12091,8388,1443,449
1697950124,10,11834,8386,1442,449
1697950424,11,12122,8388,1440,439
1697950724,11,11781,8389,1440,448
1697951024,11,11163,8389,1439,448
1697951324,12,11708,8389,1438,449
1697951624,11,11831,8391,1437,438
1697951924,13,13394,8395,1436,447
1697952224,12,11610,8390,1435,447
1697952524,11,11044,8391,1434,448
1697952824,12,12051,8393,1433,448
1697953124,11,10914,8392,1433,448
1697953424,11,11053,8394,1432,447
1697953724,12,12420,8393,1431,448
1697954024,13,12578,8395,1430,448
1697954324,17,11555,8392,1430,448
1697954624,27,10740,8397,1429,449
1697954924,40,12129,8399,1428,449
1697955224,70,11595,8394,1428,447
1697955524,70,11292,8394,1428,447
1697955824,89,11996,8396,1427,448
1697956124,104,12208,8398,1427,447
1697956424,123,11580,8399,1427,448
1697956724,155,11483,8397,1427,447
1697957024,219,10469,8399,1427,448
1697957324,198,11404,8399,1427,448
1697957624,242,10743,8399,1428,448
1697957924,219,12332,8398,1429,448
1697958224,201,12098,8398,1431,448
1697958524,194,11769,8397,1432,447
1697958824,271,12054,8401,1434,447
1697959124,238,12438,8400,1437,447
1697959424,231,12297,8403,1440,447
1697959724,334,11314,8401,1443,448
1697960024,255,12383,8403,1447,448
1697960324,230,12920,8401,1453,447
1697960624,334,11723,8403,1459,448
1697960924,275,12884,8401,1465,448
1697961224,314,12499,8400,1471,448
1697961524,495,12856,8399,1478,449
1697961824,685,12015,8405,1487,449
1697962124,707,12310,8400,1496,449
1697962424,820,11855,8400,1504,448
1697962724,669,13299,8402,1513,449
1697963024,722,13220,8405,1521,449
1697963324,562,13839,8409,1532,448
1697963624,565,14001,8414,1542,398
1697963924,874,13303,8409,1551,449
1697964224,906,12814,8413,1561,397
1697964524,940,13405,8411,1573,397
1697964824,1149,11977,8408,1583,398
1697965124,1033,12554,8411,1594,398
1697965424,1155,12063,8408,1604,398
1697965724,1156,12714,8408,1616,398
1697966024,1146,12925,8406,1626,398
1697966324,1177,13054,8408,1637,398
1697966624,1057,13563,8405,1646,397
1697966924,1311,12210,8407,1658,398
1697967224,1313,12633,8406,1670,398
1697967524,1234,12581,8406,1681,398
1697967824,1505,11405,8403,1692,397
1697968124,2279,11301,8406,1703,397
1697968424,1802,12151,8404,1714,398
1697968724,1589,13128,8404,1725,398
1697969024,1954,12675,8404,1737,397
1697969324,2622,11422,8404,1748,398
1697969624,1971,12709,8399,1759,400
1697969924,1589,13370,8399,1769,400
1697970224,4252,11932,8395,1779,400
1697970524,3248,11276,8398,1790,398
1697970824,2403,12942,8395,1800,398
1697971124,5450,12458,8393,1811,398
1697971424,6684,11733,8394,1820,399
1697971724,6467,13088,8395,1831,401
1697972024,4940,14547,8395,1841,399
1697972324,6168,13377,8396,1850,398
1697972624,8035,12087,8395,1858,401
1697972924,4831,12987,8395,1867,399
1697973224,4581,13849,8397,1876,400
1697973524,4731,11941,8391,1884,400
1697973824,2359,14708,8391,1892,399
1697974124,3543,12353,8393,1898,399
1697974424,6588,12865,8390,1904,399
1697974724,1795,16634,8393,1911,399
1697975024,2952,13092,8388,1918,399
1697975324,3002,13420,8385,1925,399
1697975624,2641,14589,8389,1931,399
1697975924,2312,16171,8390,1937,399
1697976224,2554,15517,8389,1943,399
1697976524,4026,12578,8389,1949,399
1697976824,3106,14258,8389,1954,400
1697977124,3373,14252,8386,1960,399
1697977424,2602,14819,8385,1965,401
1697977724,2290,14320,8395,1970,399
1697978024,2384,14937,8390,1974,400
1697978324,2043,15874,8387,1978,400
1697978624,3991,13871,8384,1982,399
1697978924,2936,15345,8381,1986,400
1697979224,4424,13931,8379,1990,400
1697979524,7360,14820,8379,1993,400
1697979824,4116,16031,8380,1995,400
1697980124,3849,15120,8380,1998,400
1697980424,12481,14259,8373,1999,401
1697980724,6137,16580,8384,2001,399
1697981024,6782,16696,8380,2003,399
1697981324,8865,15743,8380,2004,399
1697981624,9988,15818,8379,2004,399
1697981924,2859,17898,8380,2004,402
1697982224,10160,15087,8378,2004,399
