If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1698019424,12,13097,8403,1491,408
1698019724,11,14764,8397,1490,451
1698020024,12,14386,8398,1489,450
1698020324,11,14199,8397,1486,451
1698020624,11,16275,8403,1486,399
1698020924,11,13770,8399,1484,449
1698021224,11,15468,8396,1483,451
1698021524,12,14327,8398,1482,450
1698021824,11,14124,8397,1481,450
1698022124,11,14207,8397,1480,450
1698022424,11,15590,8397,1479,450
1698022724,11,14473,8398,1478,450
1698023024,12,13139,8395,1477,450
1698023324,11,13656,8396,1476,451
1698023624,12,14931,8396,1475,450
1698023924,10,13513,8394,1474,449
1698024224,11,15535,8395,1473,450
1698024524,11,15191,8395,1473,450
1698024824,11,15421,8392,1472,449
1698025124,12,14087,8391,1471,450
1698025424,11,15832,8394,1470,450
1698025724,12,14040,8391,1469,449
1698026024,11,13005,8388,1468,449
1698026324,11,13409,8389,1467,450
1698026624,12,13171,8392,1466,449
1698026924,12,13421,8390,1465,450
1698027224,11,13804,8388,1465,450
1698027524,12,13717,8392,1464,449
1698027824,10,14711,8390,1463,448
1698028124,12,14595,8386,1463,450
1698028424,11,14000,8389,1461,449
1698028724,12,13429,8388,1460,449
1698029024,11,13241,8386,1459,449
1698029324,12,11467,8385,1459,449
1698029624,11,14713,8387,1458,449
1698029924,11,15589,8388,1457,450
1698030224,11,12779,8386,1456,449
1698030524,12,11857,8386,1455,450
1698030824,11,14996,8388,1455,451
1698031124,11,14452,8386,1454,449
1698031424,11,14710,8383,1453,448
1698031724,11,15187,8385,1451,450
1698032024,11,15461,8385,1450,448
1698032324,11,13348,8387,1449,450
1698032624,11,13888,8386,1448,448
1698032924,11,15876,8389,1447,449
1698033224,10,13032,8383,1446,449
1698033524,10,14464,8382,1445,448
1698033824,11,15802,8390,1444,450
1698034124,11,13516,8386,1443,449
1698034424,11,13873,8388,1442,447
1698034724,11,14396,8387,1441,450
1698035024,10,13190,8387,1440,449
1698035324,11,13640,8385,1439,447
1698035624,11,15005,8386,1437,449
1698035924,11,15418,8389,1436,447
1698036224,11,14248,8390,1435,447
1698036524,11,14765,8388,1434,447
1698036824,11,13881,8389,1433,447
1698037124,11,13639,8391,1432,447
1698037424,11,15086,8387,1431,447
1698037724,10,14104,8391,1430,445
1698038024,10,13631,8388,1429,447
1698038324,12,15986,8391,1427,446
1698038624,11,12779,8391,1426,448
1698038924,10,13109,8392,1424,445
1698039224,10,14369,8396,1423,445
1698039524,11,14915,8391,1422,445
1698039824,11,14114,8392,1420,444
1698040124,11,13362,8392,1417,445
1698040424,11,13203,8394,1415,445
1698040724,12,14341,8398,1414,445
1698041024,15,14049,8393,1412,444
1698041324,16,14252,8390,1410,444
1698041624,27,13328,8397,1409,444
1698041924,27,14827,8397,1408,443
1698042224,33,14680,8398,1406,450
1698042524,31,14790,8397,1404,449
1698042824,46,14784,8397,1403,442
1698043124,57,14047,8397,1402,442
1698043424,55,14148,8397,1401,450
