If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1693958624,8,15693,8437,1746,411
1693958924,8,15719,8438,1746,402
1693959224,9,15690,8435,1746,403
1693959524,8,15697,8440,1745,402
1693959824,9,15661,8436,1745,402
1693960124,8,15714,8436,1745,402
1693960424,8,15739,8432,1745,401
1693960724,9,15753,8435,1745,402
1693961024,8,15729,8435,1744,402
1693961324,9,15736,8433,1744,401
1693961624,8,15760,8434,1743,401
1693961924,9,15765,8438,1742,403
1693962224,8,15765,8435,1741,399
1693962524,9,15781,8435,1741,399
1693962824,8,15817,8431,1740,402
1693963124,8,15843,8432,1737,401
1693963424,8,15840,8431,1737,401
1693963724,8,15815,8430,1736,401
1693964024,9,15859,8433,1735,402
1693964324,9,15957,8430,1733,402
1693964624,9,15853,8431,1732,402
1693964924,9,15874,8430,1729,402
1693965224,8,15897,8431,1729,402
1693965524,8,15888,8434,1726,402
1693965824,9,15903,8431,1725,402
1693966124,8,15916,8428,1724,402
1693966424,8,15966,8430,1723,402
1693966724,9,15925,8433,1721,402
1693967024,8,15972,8435,1720,402
1693967324,8,15998,8433,1719,402
1693967624,9,15997,8432,1717,402
1693967924,9,15971,8431,1716,402
1693968224,8,16073,8432,1714,402
1693968524,7,16020,8435,1712,402
1693968824,9,15998,8432,1710,402
1693969124,9,15984,8430,1709,403
1693969424,9,15978,8430,1707,402
1693969724,8,15999,8431,1704,402
1693970024,8,15982,8429,1704,402
1693970324,8,15989,8432,1702,402
1693970624,8,16024,8432,1701,402
1693970924,8,16098,8433,1699,402
1693971224,8,16085,8430,1698,401
1693971524,9,16028,8432,1695,401
1693971824,9,16063,8433,1694,401
1693972124,7,16078,8432,1693,404
1693972424,8,16095,8431,1692,404
1693972724,7,16079,8432,1691,402
1693973024,8,16078,8432,1691,403
1693973324,8,16172,8434,1689,401
1693973624,8,16107,8433,1687,401
1693973924,8,16146,8432,1687,401
1693974224,8,16121,8429,1686,404
1693974524,7,16122,8433,1685,404
1693974824,8,16133,8433,1684,402
1693975124,8,16153,8433,1683,401
1693975424,8,16146,8431,1683,404
1693975724,8,16170,8432,1682,403
1693976024,8,16180,8430,1681,401
1693976324,8,16198,8430,1681,404
1693976624,7,16208,8437,1681,404
1693976924,7,16198,8436,1681,401
1693977224,8,16250,8434,1681,403
1693977524,8,16299,8433,1681,404
1693977824,9,16270,8433,1679,404
1693978124,11,16236,8435,1679,403
1693978424,21,16274,8438,1681,404
1693978724,43,16254,8438,1679,403
1693979024,97,16311,8437,1681,404
1693979324,156,16353,8439,1681,404
1693979624,235,16297,8436,1682,402
1693979924,335,16345,8435,1683,403
1693980224,419,16406,8437,1683,402
1693980524,473,16355,8439,1684,402
1693980824,570,16370,8436,1686,403
1693981124,747,16388,8432,1687,403
1693981424,1008,16396,8440,1689,403
1693981724,1238,16405,8433,1691,403
1693982024,1464,16430,8433,1693,403
1693982324,1577,16429,8436,1695,403
1693982624,1810,16509,8433,1698,403
1693982924,1931,16555,8436,1700,403
1693983224,2025,16557,8438,1704,403
1693983524,2294,16550,8435,1707,402
1693983824,2553,16639,8434,1711,403
1693984124,2901,16596,8443,1714,403
1693984424,3270,16657,8435,1719,403
1693984724,3367,16633,8435,1726,403
1693985024,3156,16726,8432,1735,404
1693985324,2893,16711,8435,1742,403
1693985624,2671,16728,8431,1750,403
1693985924,3217,16831,8435,1754,403
1693986224,3553,16792,8433,1761,403
1693986524,4341,16894,8431,1768,402
1693986824,5328,16885,8430,1777,402
1693987124,5193,16937,8433,1787,403
1693987424,6176,17030,8430,1795,403
1693987724,7136,17102,8429,1801,403
1693988024,6461,17032,8431,1808,403
1693988324,8309,17077,8425,1816,404
1693988624,6233,17286,8436,1827,403
