If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1698192224,12,7109,8373,1500,455
1698192524,11,7452,8373,1498,454
1698192824,12,7167,8373,1498,452
1698193124,11,7355,8371,1497,451
1698193424,12,7585,8372,1495,454
1698193724,10,7285,8372,1494,450
1698194024,12,7270,8372,1493,452
1698194324,12,7518,8373,1492,451
1698194624,11,7843,8371,1491,452
1698194924,11,7337,8374,1489,451
1698195224,13,7209,8373,1488,451
1698195524,12,7437,8373,1486,447
1698195824,10,6998,8370,1485,450
1698196124,12,7326,8370,1483,448
1698196424,12,7170,8375,1482,452
1698196724,12,7177,8372,1481,447
1698197024,12,7172,8368,1479,450
1698197324,12,7549,8372,1477,445
1698197624,11,7431,8368,1476,445
1698197924,12,7303,8368,1474,447
1698198224,11,7016,8371,1473,447
1698198524,11,7521,8369,1471,445
1698198824,11,7243,8370,1470,445
1698199124,12,7381,8367,1468,445
1698199424,11,7343,8368,1467,444
1698199724,12,7340,8369,1465,446
1698200024,11,7209,8369,1464,445
1698200324,12,7343,8370,1462,447
1698200624,12,7211,8367,1461,445
1698200924,12,7146,8368,1460,445
1698201224,12,7159,8369,1458,447
1698201524,11,7620,8368,1457,445
1698201824,11,7490,8369,1455,445
1698202124,11,7463,8368,1453,446
1698202424,11,7030,8366,1452,445
1698202724,12,7585,8367,1449,444
1698203024,12,7714,8367,1448,445
1698203324,11,7436,8364,1447,443
1698203624,11,7191,8368,1445,446
1698203924,12,7510,8367,1444,444
1698204224,13,7636,8364,1443,442
1698204524,12,7294,8365,1442,443
1698204824,11,7163,8366,1440,454
1698205124,11,7458,8366,1439,442
1698205424,11,7118,8365,1438,456
1698205724,11,7121,8367,1437,453
1698206024,11,7359,8365,1435,456
1698206324,12,7419,8367,1434,456
1698206624,11,7429,8367,1433,454
1698206924,11,7246,8366,1432,452
1698207224,11,7559,8368,1431,454
1698207524,11,7657,8368,1430,454
1698207824,11,7499,8369,1429,454
1698208124,12,7690,8368,1428,451
1698208424,11,7565,8366,1428,454
1698208724,11,7561,8371,1427,454
1698209024,11,7433,8370,1426,455
1698209324,11,7593,8372,1426,456
1698209624,11,7722,8373,1425,442
1698209924,10,7549,8373,1424,452
1698210224,11,7608,8370,1423,454
1698210524,11,7349,8373,1423,450
1698210824,11,7533,8374,1422,452
1698211124,12,7365,8371,1422,454
1698211424,12,7635,8377,1421,450
1698211724,11,7652,8373,1421,453
1698212024,11,7583,8372,1421,455
1698212324,11,7617,8374,1420,456
1698212624,12,7552,8374,1420,450
1698212924,12,7696,8375,1419,456
1698213224,12,7722,8377,1419,455
1698213524,18,7979,8377,1417,454
1698213824,29,7282,8374,1416,455
1698214124,49,7645,8377,1416,454
1698214424,81,7302,8375,1415,443
1698214724,115,7453,8376,1415,453
1698215024,160,7532,8379,1414,455
1698215324,169,7694,8377,1414,454
1698215624,207,7781,8378,1414,449
1698215924,273,7384,8381,1414,456
1698216224,295,7521,8379,1414,454
1698216524,295,7649,8378,1415,454
1698216824,314,7680,8381,1415,449
1698217124,351,7476,8380,1416,454
1698217424,387,7670,8380,1419,445
1698217724,425,7256,8379,1420,456
1698218024,363,7588,8382,1422,454
1698218324,477,7507,8382,1425,450
1698218624,435,7606,8382,1428,454
1698218924,452,7775,8381,1431,456
1698219224,511,7492,8385,1435,454
1698219524,522,7805,8384,1439,454
1698219824,585,7552,8385,1445,454
1698220124,571,7519,8386,1451,454
1698220424,709,7431,8383,1458,456
1698220724,1191,7502,8387,1465,454
1698221024,2867,7723,8384,1473,444
1698221324,2214,7833,8382,1482,447
1698221624,4653,7390,8384,1493,447
1698221924,3215,7688,8386,1502,449
1698222224,4130,7397,8386,1511,454
1698222524,4007,7518,8388,1521,455
1698222824,4914,7696,8384,1532,454
1698223124,5326,7370,8387,1542,455
1698223424,4292,7588,8386,1552,455
1698223724,4341,7753,8387,1562,456
1698224024,4357,7517,8391,1575,408
1698224324,4358,7643,8391,1585,407
1698224624,4338,7716,8391,1597,408
1698224924,4451,7518,8383,1607,458
1698225224,5630,7379,8390,1620,407
1698225524,4563,7698,8391,1632,408
