If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1697846624,12,10545,8397,1531,402
1697846924,12,11428,8396,1530,393
1697847224,12,11044,8394,1529,393
1697847524,10,13038,8394,1528,393
1697847824,12,12374,8392,1526,393
1697848124,11,12634,8396,1524,393
1697848424,11,12185,8394,1523,392
1697848724,12,10856,8392,1522,392
1697849024,11,12407,8393,1521,393
1697849324,11,13248,8395,1520,391
1697849624,11,12771,8391,1519,393
1697849924,12,12021,8395,1518,392
1697850224,12,11023,8395,1517,393
1697850524,12,13710,8393,1516,393
1697850824,12,12207,8395,1515,392
1697851124,12,10206,8393,1514,393
1697851424,11,12208,8394,1513,393
1697851724,11,12889,8392,1512,392
1697852024,11,12395,8389,1511,392
1697852324,12,12795,8391,1510,393
1697852624,11,11617,8390,1510,393
1697852924,12,10926,8390,1509,393
1697853224,12,12091,8393,1508,392
1697853524,11,11101,8388,1508,393
1697853824,12,10915,8393,1507,393
1697854124,12,11746,8386,1506,393
1697854424,11,11791,8386,1506,393
1697854724,12,10639,8389,1505,392
1697855024,11,12196,8390,1504,394
1697855324,12,11481,8384,1503,394
1697855624,11,12126,8387,1502,391
1697855924,11,11481,8385,1501,392
1697856224,12,11771,8385,1500,392
1697856524,11,11453,8386,1500,391
1697856824,11,14127,8387,1499,394
1697857124,12,12797,8386,1498,394
1697857424,12,11690,8380,1497,394
1697857724,12,13431,8387,1496,394
1697858024,11,12552,8383,1495,392
1697858324,11,12497,8386,1495,394
1697858624,12,13100,8386,1494,393
1697858924,12,13136,8382,1493,391
1697859224,10,13122,8385,1492,392
1697859524,12,11331,8384,1491,392
1697859824,12,13914,8381,1490,393
1697860124,11,11425,8382,1489,393
1697860424,12,13849,8383,1488,393
1697860724,11,12781,8381,1486,393
1697861024,11,13868,8386,1485,394
1697861324,11,12583,8382,1485,394
1697861624,11,13220,8385,1484,394
1697861924,12,12242,8386,1484,393
1697862224,11,13718,8380,1483,394
1697862524,11,11585,8385,1482,394
1697862824,12,11296,8381,1481,393
1697863124,11,12548,8384,1480,394
1697863424,12,11415,8386,1479,393
1697863724,11,12326,8385,1479,393
1697864024,10,11937,8389,1478,394
1697864324,11,12193,8386,1477,394
1697864624,12,12486,8389,1476,393
1697864924,12,13205,8389,1475,394
1697865224,11,13035,8389,1474,394
1697865524,12,12698,8389,1473,393
1697865824,11,12508,8388,1473,393
1697866124,12,13649,8392,1472,395
1697866424,12,13945,8389,1471,392
1697866724,11,12838,8391,1471,394
1697867024,12,12470,8394,1470,394
1697867324,12,12099,8390,1469,392
1697867624,14,13589,8393,1469,392
1697867924,19,12774,8392,1468,392
1697868224,30,12173,8397,1468,393
1697868524,43,13154,8394,1467,395
1697868824,71,12801,8395,1467,394
1697869124,87,13902,8399,1466,394
1697869424,100,13227,8394,1465,446
1697869724,143,12597,8398,1465,394
1697870024,145,12791,8397,1465,392
1697870324,175,13354,8396,1465,394
1697870624,186,13914,8399,1465,394
1697870924,199,12784,8401,1465,394
1697871224,234,12574,8401,1466,394
1697871524,231,13951,8398,1466,394
1697871824,265,13319,8400,1468,394
1697872124,249,13061,8399,1470,393
1697872424,286,13486,8401,1472,394
1697872724,277,12631,8400,1474,394
1697873024,372,12860,8404,1477,394
1697873324,283,13257,8399,1480,447
1697873624,297,13429,8401,1484,447
1697873924,368,13200,8406,1490,394
1697874224,372,13048,8403,1496,394
1697874524,366,12769,8406,1501,394
1697874824,371,14143,8404,1507,394
1697875124,626,13709,8403,1514,393
1697875424,783,13132,8405,1521,393
1697875724,845,12687,8402,1530,393
1697876024,797,13190,8401,1538,393
1697876324,729,13586,8402,1546,394
1697876624,775,14115,8402,1554,394
1697876924,823,13402,8404,1563,393
1697877224,1096,13278,8407,1574,394
1697877524,951,13852,8409,1583,394
1697877824,1243,12876,8410,1592,394
1697878124,1199,12914,8405,1602,394
1697878424,1074,13531,8408,1612,395
1697878724,1429,12771,8403,1623,395
1697879024,1438,13142,8405,1632,395
1697879324,1319,13521,8405,1642,395
1697879624,1779,12772,8402,1653,394
1697879924,1384,14205,8403,1662,394
1697880224,1422,14229,8407,1675,394
1697880524,1323,14939,8400,1686,394
1697880824,1742,14301,8405,1696,395
1697881124,1492,14626,8404,1707,395
1697881424,2023,13213,8407,1718,395
1697881724,1902,15045,8404,1728,395
1697882024,1918,14294,8403,1739,394
1697882324,2130,13750,8398,1749,395
1697882624,2109,14565,8400,1760,395
1697882924,1947,15435,8403,1770,395
1697883224,1994,15465,8401,1779,395
1697883524,2383,15283,8399,1790,395
1697883824,3103,14422,8396,1801,395
1697884124,1934,16024,8398,1812,395
1697884424,2193,15686,8396,1820,396
1697884724,2472,15984,8396,1829,395
