If found, please contact tlang@live.unc.edu
Firmware updated: 2023/03/14
OpenOBS SN:305

time,ambient_light,backscatter,pressure,water_temp,battery
1698278624,11,8405,8377,1494,402
1698278924,12,8492,8379,1493,394
1698279224,11,8492,8378,1492,394
1698279524,12,8345,8378,1490,391
1698279824,12,8457,8375,1489,392
1698280124,12,8673,8376,1488,393
1698280424,12,9048,8378,1486,391
1698280724,12,8184,8377,1485,393
1698281024,12,8003,8376,1484,392
1698281324,12,7584,8376,1483,392
1698281624,11,8478,8378,1482,392
1698281924,12,8373,8373,1481,392
1698282224,12,8409,8374,1480,391
1698282524,12,8740,8376,1479,392
1698282824,12,7639,8375,1478,392
1698283124,12,8613,8373,1477,391
1698283424,12,8506,8372,1476,392
1698283724,11,8475,8374,1475,392
1698284024,12,8338,8371,1473,392
1698284324,11,8514,8374,1473,392
1698284624,11,8529,8374,1472,392
1698284924,10,7899,8370,1471,392
1698285224,11,7972,8372,1470,393
1698285524,12,8543,8371,1469,392
1698285824,11,8595,8373,1468,392
1698286124,12,8345,8368,1467,392
1698286424,12,8801,8370,1466,392
1698286724,12,8578,8374,1465,393
1698287024,12,8027,8367,1464,392
1698287324,11,8856,8370,1463,392
1698287624,12,8640,8370,1462,393
1698287924,11,8531,8369,1461,393
1698288224,12,8488,8367,1460,392
1698288524,11,9097,8368,1459,392
1698288824,11,8945,8368,1458,393
1698289124,12,8655,8369,1457,393
1698289424,11,8818,8370,1457,392
1698289724,12,8973,8369,1456,393
1698290024,12,8430,8368,1455,393
1698290324,11,8180,8369,1454,392
1698290624,11,9086,8368,1453,393
1698290924,11,8307,8366,1452,393
1698291224,12,9003,8367,1451,392
1698291524,12,9196,8368,1450,393
1698291824,12,8770,8369,1449,392
1698292124,10,8329,8367,1448,393
1698292424,12,9557,8368,1448,392
1698292724,11,9268,8368,1447,393
1698293024,11,8705,8366,1446,392
1698293324,12,8619,8367,1445,446
1698293624,11,9016,8366,1445,391
1698293924,11,9197,8365,1443,446
1698294224,12,8753,8369,1443,392
1698294524,11,8886,8368,1442,393
1698294824,11,8641,8365,1441,446
1698295124,12,9340,8365,1440,445
1698295424,11,9200,8362,1439,446
1698295724,12,9172,8366,1439,392
1698296024,12,9200,8364,1438,446
1698296324,11,9026,8364,1437,446
1698296624,12,8948,8361,1436,445
1698296924,11,9148,8364,1435,446
1698297224,11,8949,8364,1435,445
1698297524,11,8751,8365,1434,447
1698297824,11,8912,8365,1433,446
1698298124,12,9466,8366,1433,445
1698298424,12,8557,8366,1432,445
1698298724,11,9283,8368,1432,447
1698299024,11,8538,8367,1431,445
1698299324,12,9342,8369,1430,447
1698299624,14,8762,8368,1429,445
1698299924,19,9216,8370,1429,445
1698300224,30,9386,8372,1428,445
1698300524,51,9284,8371,1427,445
1698300824,88,9134,8371,1427,445
1698301124,130,8940,8372,1426,445
1698301424,169,9218,8374,1426,441
1698301724,199,9167,8374,1426,446
1698302024,240,8858,8373,1425,445
1698302324,271,9194,8375,1425,445
